;Unnamed: 0;img_artiste;url_img_taille_adaptee;url_redir;url_img_secours;artiste;lieu;even_streaming;titre;loc;icone_epingle;url_even;url_artiste;txt_watch_live;est_plus;txt_redir;RSVP;RSVP_int;horaire_debut;horaire_fin;fuseau;regle_affichage;locale;latitude;longitude;weekend_vdd_soir;artiste_provenance
834;834;https://photos.bandsintown.com/thumb/17567902.jpeg;https://media.bandsintown.com/110x110/17567902.webp;https://www.bandsintown.com/e/105724061-habaka-music-at-lotus-studio-events?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/03.png;Habaka Music;Lotus Studio Events;False;Habaka;Henderson, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/105724061-habaka-music-at-lotus-studio-events?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/14776138-habaka-music?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;0;0;2024-10-23 19:30:00;2024-10-23T22:00:00;America/Los_Angeles;datetime;en;;;0;
872;872;https://photos.bandsintown.com/thumb/17142993.jpeg;https://media.bandsintown.com/110x110/17142993.webp;https://www.bandsintown.com/e/105857366-dez-hoston-and-the-longwood-band-at-carnaval-court?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/08.png;Dez Hoston & The Longwood Band;Carnaval Court;False;Carnaval Court - Harrah's - Las Vegas, NV;Las Vegas, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/105857366-dez-hoston-and-the-longwood-band-at-carnaval-court?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/15508304-dez-hoston-and-the-longwood-band?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;0;0;2024-10-24 20:00:00;;America/Los_Angeles;datetime;en;36.11874;-115.1718204;0;
909;909;https://photos.bandsintown.com/thumb/18043208.jpeg;https://media.bandsintown.com/110x110/18043208.webp;https://www.bandsintown.com/e/105901546-ben-quad-at-area15?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/07.png;Ben Quad;AREA15;False;;Las Vegas, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/105901546-ben-quad-at-area15?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/15360825-ben-quad?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;2;2;2024-10-25 19:00:00;;America/Los_Angeles;datetime;en;-13.96101625;33.76950792327203;1;
910;910;https://photos.bandsintown.com/thumb/18252048.jpeg;https://media.bandsintown.com/110x110/18252048.webp;https://www.bandsintown.com/e/1033041594-dave-damiani-at-vic's?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/06.png;Dave Damiani;Vic's;False;;Las Vegas, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/1033041594-dave-damiani-at-vic's?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/194340-dave-damiani?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;0;0;2024-10-25 19:00:00;2024-10-25T21:30:00;America/Los_Angeles;datetime;en;40.7269244;-73.9932027;1;
913;913;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/06.png;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/03.webp;https://www.bandsintown.com/e/1033146250-13-crowns-at-substance?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/05.png;13 Crowns;SUBSTANCE;False;;Las Vegas, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/1033146250-13-crowns-at-substance?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/15443941-13-crowns?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;0;0;2024-10-25 19:00:00;;America/Los_Angeles;datetime;en;48.8673236;2.297624;1;
926;926;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/01.png;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/07.webp;https://www.bandsintown.com/e/1033061433-robert-stokes-at-the-usual-place?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/07.png;Robert Stokes;The Usual Place;False;;Las Vegas, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/1033061433-robert-stokes-at-the-usual-place?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/9376800-robert-stokes?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;0;0;2024-10-25 20:00:00;;America/Los_Angeles;datetime;en;51.34368375;-0.20004853050288093;1;
942;942;https://photos.bandsintown.com/thumb/16321470.jpeg;https://media.bandsintown.com/110x110/16321470.webp;https://www.bandsintown.com/e/106001749-alleykat-at-the-lexi?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/01.png;alleykat;The Lexi;False;;Las Vegas, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/106001749-alleykat-at-the-lexi?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/15517625-alleykat?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;0;0;2024-10-25 21:00:00;;America/Los_Angeles;datetime;en;36.0184782;-84.07976830887243;1;
965;965;https://photos.bandsintown.com/thumb/17662489.jpeg;https://media.bandsintown.com/110x110/17662489.webp;https://www.bandsintown.com/e/105851845-dez-hoston-and-the-longwood-band-at-fremont-street-experience?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/01.png;Dez Hoston & The Longwood Band;Fremont Street Experience;False;Fremont Street Experience - 3rd St Stage;Las Vegas, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/105851845-dez-hoston-and-the-longwood-band-at-fremont-street-experience?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/15508304-dez-hoston-and-the-longwood-band?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;1;1;2024-10-26 14:00:00;2024-10-26T17:00:00;America/Los_Angeles;datetime;en;36.1704488;-115.1434516;1;
985;985;https://photos.bandsintown.com/thumb/18252048.jpeg;https://media.bandsintown.com/110x110/18252048.webp;https://www.bandsintown.com/e/1033041654-dave-damiani-at-vic's?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/05.png;Dave Damiani;Vic's;False;;Las Vegas, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/1033041654-dave-damiani-at-vic's?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/194340-dave-damiani?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;0;0;2024-10-26 19:00:00;2024-10-26T21:30:00;America/Los_Angeles;datetime;en;40.7269244;-73.9932027;1;
1048;1048;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/04.png;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/08.webp;https://www.bandsintown.com/e/1032967830-club-90s-at-brooklyn-bowl-las-vegas?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/05.png;Club 90s;Brooklyn Bowl Las Vegas;False;;Las Vegas, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/1032967830-club-90s-at-brooklyn-bowl-las-vegas?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/10153629-club-90s?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;0;0;2024-10-26 21:00:00;;America/Los_Angeles;datetime;en;36.1175388;-115.1695094;1;
1057;1057;https://photos.bandsintown.com/thumb/15999719.jpeg;https://media.bandsintown.com/110x110/15999719.webp;https://www.bandsintown.com/e/105691030-deeper-purpose-at-discopussy?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/01.png;Deeper Purpose;Discopussy;False;;Las Vegas, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/105691030-deeper-purpose-at-discopussy?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/7678010-deeper-purpose?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;1;1;2024-10-26 22:00:00;;America/Los_Angeles;datetime;en;36.1691275;-115.140012;1;
